,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
11300,Acid Rain,2f7f1ddf-d585-49cc-8c8d-c93f5c622b41,3e986825-632b-40f2-a92c-85226f3b5ffd,"Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause paint to peel and stone statues to begin to appear old and worn down, which reduces their value and beauty.","Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ to begin to appear old and worn down, which reduces their value and beauty.",paint to peel and stone statues,2969d253-dd0d-4c41-96d9-c65f29f6f515,Bad
11301,Acid Rain,2f7f1ddf-d585-49cc-8c8d-c93f5c622b41,3e986825-632b-40f2-a92c-85226f3b5ffd,"Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause paint to peel and stone statues to begin to appear old and worn down, which reduces their value and beauty.","Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ to begin to appear old and worn down, which reduces their value and beauty.",paint to peel and stone statues,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11302,Acid Rain,2f7f1ddf-d585-49cc-8c8d-c93f5c622b41,3e986825-632b-40f2-a92c-85226f3b5ffd,"Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause paint to peel and stone statues to begin to appear old and worn down, which reduces their value and beauty.","Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ to begin to appear old and worn down, which reduces their value and beauty.",paint to peel and stone statues,7a7d8d1d-3f47-4f1a-bc7b-b195252e024d,Good
11303,Acid Rain,2f7f1ddf-d585-49cc-8c8d-c93f5c622b41,3e986825-632b-40f2-a92c-85226f3b5ffd,"Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause paint to peel and stone statues to begin to appear old and worn down, which reduces their value and beauty.","Nitrogen oxides can also be produced naturally by lightning strikes and sulfur dioxide is produced by volcanic eruptions.The chemicals found in acid rain can cause _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ to begin to appear old and worn down, which reduces their value and beauty.",paint to peel and stone statues,512a8a75-7b27-41b7-90e3-0fe0ab010e5d,Good
11304,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,af011c46-c72d-4288-b8c5-4b02f76ed9d2,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards _ _ _ _ Italy; by the end of the century only a third of Italy was in Byzantine hands.",invaded,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Okay
11305,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,af011c46-c72d-4288-b8c5-4b02f76ed9d2,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards _ _ _ _ Italy; by the end of the century only a third of Italy was in Byzantine hands.",invaded,a5dc54e5-cf0a-4a66-a33b-2d4c10208be9,Okay
11306,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,af011c46-c72d-4288-b8c5-4b02f76ed9d2,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards _ _ _ _ Italy; by the end of the century only a third of Italy was in Byzantine hands.",invaded,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
11307,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,af011c46-c72d-4288-b8c5-4b02f76ed9d2,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards _ _ _ _ Italy; by the end of the century only a third of Italy was in Byzantine hands.",invaded,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11308,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,5feefa79-d17a-4cfa-ba3b-e3b113147399,It is still the only route for ships which are too large for the canal.,It is still the only route for ships which are too large for _ _ _ _ _.,the canal,06ff68a6-0917-4ca1-a003-220cd524a592,Good
11309,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,5feefa79-d17a-4cfa-ba3b-e3b113147399,It is still the only route for ships which are too large for the canal.,It is still the only route for ships which are too large for _ _ _ _ _.,the canal,a43cb53b-17dd-41c0-ae60-f72d425a4b61,Good
11310,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,5feefa79-d17a-4cfa-ba3b-e3b113147399,It is still the only route for ships which are too large for the canal.,It is still the only route for ships which are too large for _ _ _ _ _.,the canal,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Okay
11311,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,5feefa79-d17a-4cfa-ba3b-e3b113147399,It is still the only route for ships which are too large for the canal.,It is still the only route for ships which are too large for _ _ _ _ _.,the canal,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11312,Tropical Cyclone,d0cb0855-9481-4399-9508-952ff89d3ece,c7a650e7-81b7-4333-a770-4b3a0836f328,"The number and strength of Atlantic hurricanes may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .","The number and strength of _ _ _ _ _ _ _ _ _ _ may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .",Atlantic hurricanes,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11313,Tropical Cyclone,d0cb0855-9481-4399-9508-952ff89d3ece,c7a650e7-81b7-4333-a770-4b3a0836f328,"The number and strength of Atlantic hurricanes may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .","The number and strength of _ _ _ _ _ _ _ _ _ _ may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .",Atlantic hurricanes,2969d253-dd0d-4c41-96d9-c65f29f6f515,Good
11314,Tropical Cyclone,d0cb0855-9481-4399-9508-952ff89d3ece,c7a650e7-81b7-4333-a770-4b3a0836f328,"The number and strength of Atlantic hurricanes may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .","The number and strength of _ _ _ _ _ _ _ _ _ _ may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .",Atlantic hurricanes,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Okay
11315,Tropical Cyclone,d0cb0855-9481-4399-9508-952ff89d3ece,c7a650e7-81b7-4333-a770-4b3a0836f328,"The number and strength of Atlantic hurricanes may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .","The number and strength of _ _ _ _ _ _ _ _ _ _ may undergo a 50–70 year cycle, also known as the Atlantic Multidecadal Oscillation .",Atlantic hurricanes,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
11316,Cancer,bdc0602a-d8ee-48ef-9d21-30f4726f2b80,23911ce2-da76-4816-b104-955d7040e1f3,"The writing says about the disease, 'There is no treatment.'","The writing says about _ _ _ _ _ _, 'There is no treatment.'",the disease,d56e90c2-c787-45e4-b163-89b004b234b6,Okay
11317,Cancer,bdc0602a-d8ee-48ef-9d21-30f4726f2b80,23911ce2-da76-4816-b104-955d7040e1f3,"The writing says about the disease, 'There is no treatment.'","The writing says about _ _ _ _ _ _, 'There is no treatment.'",the disease,67f5cc46-a8eb-405f-8643-0b703570c69e,Okay
11318,Cancer,bdc0602a-d8ee-48ef-9d21-30f4726f2b80,23911ce2-da76-4816-b104-955d7040e1f3,"The writing says about the disease, 'There is no treatment.'","The writing says about _ _ _ _ _ _, 'There is no treatment.'",the disease,ac02fc24-420d-46a6-8bbc-357c7531894f,Okay
11319,Cancer,bdc0602a-d8ee-48ef-9d21-30f4726f2b80,23911ce2-da76-4816-b104-955d7040e1f3,"The writing says about the disease, 'There is no treatment.'","The writing says about _ _ _ _ _ _, 'There is no treatment.'",the disease,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11320,Dow Jones Industrial Average,a76a0ffe-9bc2-4041-aba0-836182cfc3b0,93a48fdf-f7e1-49de-bc98-c3b44db28c80,"During Chevron's absence, its split-adjusted price per share had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.","During Chevron's absence, _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.",its split-adjusted price per share,d9e8c076-cbd2-482d-8ff7-f1303f754110,Bad
11321,Dow Jones Industrial Average,a76a0ffe-9bc2-4041-aba0-836182cfc3b0,93a48fdf-f7e1-49de-bc98-c3b44db28c80,"During Chevron's absence, its split-adjusted price per share had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.","During Chevron's absence, _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.",its split-adjusted price per share,e2cc0e8f-295a-4d21-b974-d8855b436244,Okay
11322,Dow Jones Industrial Average,a76a0ffe-9bc2-4041-aba0-836182cfc3b0,93a48fdf-f7e1-49de-bc98-c3b44db28c80,"During Chevron's absence, its split-adjusted price per share had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.","During Chevron's absence, _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.",its split-adjusted price per share,3363f505-907e-4232-96aa-d83768343344,Okay
11323,Dow Jones Industrial Average,a76a0ffe-9bc2-4041-aba0-836182cfc3b0,93a48fdf-f7e1-49de-bc98-c3b44db28c80,"During Chevron's absence, its split-adjusted price per share had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.","During Chevron's absence, _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  had gone from forty-four dollars to eighty-five, while the price of petroleum had risen from twenty-four dollars to a hundred.",its split-adjusted price per share,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11324,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,7d9ff47f-b4e5-4987-8c2d-171ebb99cd56,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until _ _ _ _  banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.",Congress,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Good
11325,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,7d9ff47f-b4e5-4987-8c2d-171ebb99cd56,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until _ _ _ _  banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.",Congress,34af710e-393a-44ee-8b61-6d9a808f8b25,Good
11326,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,7d9ff47f-b4e5-4987-8c2d-171ebb99cd56,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until _ _ _ _  banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.",Congress,3363f505-907e-4232-96aa-d83768343344,Good
11327,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,7d9ff47f-b4e5-4987-8c2d-171ebb99cd56,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until _ _ _ _  banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.",Congress,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11328,Iron Age,95bdc13d-069e-429a-b132-3409d16d5b7a,24061ab6-a154-4c1d-9e65-587882030e41,"The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in north-central India, dated to the 3rd century BC.","The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in _ _ _ _ _ _ _ _ _ _, dated to the 3rd century BC.",north-central India,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
11329,Iron Age,95bdc13d-069e-429a-b132-3409d16d5b7a,24061ab6-a154-4c1d-9e65-587882030e41,"The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in north-central India, dated to the 3rd century BC.","The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in _ _ _ _ _ _ _ _ _ _, dated to the 3rd century BC.",north-central India,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
11330,Iron Age,95bdc13d-069e-429a-b132-3409d16d5b7a,24061ab6-a154-4c1d-9e65-587882030e41,"The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in north-central India, dated to the 3rd century BC.","The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in _ _ _ _ _ _ _ _ _ _, dated to the 3rd century BC.",north-central India,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
11331,Iron Age,95bdc13d-069e-429a-b132-3409d16d5b7a,24061ab6-a154-4c1d-9e65-587882030e41,"The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in north-central India, dated to the 3rd century BC.","The best-known Brāhmī inscriptions are the rock-cut edicts of Ashoka in _ _ _ _ _ _ _ _ _ _, dated to the 3rd century BC.",north-central India,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11332,Common Cold,4b2083a8-37b0-4247-8c48-df8a7108c2ba,98f07789-2da6-4e17-bb47-4c187b789b97,While many alternative treatments are used there is insufficient scientific evidence to support the use of most.,While many alternative treatments are used there is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,insufficient scientific evidence to support the use of most,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11333,Common Cold,4b2083a8-37b0-4247-8c48-df8a7108c2ba,98f07789-2da6-4e17-bb47-4c187b789b97,While many alternative treatments are used there is insufficient scientific evidence to support the use of most.,While many alternative treatments are used there is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,insufficient scientific evidence to support the use of most,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Bad
11334,Common Cold,4b2083a8-37b0-4247-8c48-df8a7108c2ba,98f07789-2da6-4e17-bb47-4c187b789b97,While many alternative treatments are used there is insufficient scientific evidence to support the use of most.,While many alternative treatments are used there is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,insufficient scientific evidence to support the use of most,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Bad
11335,Common Cold,4b2083a8-37b0-4247-8c48-df8a7108c2ba,98f07789-2da6-4e17-bb47-4c187b789b97,While many alternative treatments are used there is insufficient scientific evidence to support the use of most.,While many alternative treatments are used there is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,insufficient scientific evidence to support the use of most,b1c6bfcb-0e06-4ec1-9e67-25d01781f3e0,Good
11336,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,2cbc678a-d0b8-4311-bfd8-70fabaf68b25,Much of the painted production of Verrocchio's workshop was done by his employees.,Much of the painted production of Verrocchio's workshop was done by _ _ _ _ _ _ _.,his employees,7a7d8d1d-3f47-4f1a-bc7b-b195252e024d,Good
11337,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,2cbc678a-d0b8-4311-bfd8-70fabaf68b25,Much of the painted production of Verrocchio's workshop was done by his employees.,Much of the painted production of Verrocchio's workshop was done by _ _ _ _ _ _ _.,his employees,d9e8c076-cbd2-482d-8ff7-f1303f754110,Good
11338,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,2cbc678a-d0b8-4311-bfd8-70fabaf68b25,Much of the painted production of Verrocchio's workshop was done by his employees.,Much of the painted production of Verrocchio's workshop was done by _ _ _ _ _ _ _.,his employees,34af710e-393a-44ee-8b61-6d9a808f8b25,Good
11339,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,2cbc678a-d0b8-4311-bfd8-70fabaf68b25,Much of the painted production of Verrocchio's workshop was done by his employees.,Much of the painted production of Verrocchio's workshop was done by _ _ _ _ _ _ _.,his employees,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11340,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,06f656ca-d635-4256-9b67-af7ef37fb533,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars _ _ _ _ the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,dispute,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
11341,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,06f656ca-d635-4256-9b67-af7ef37fb533,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars _ _ _ _ the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,dispute,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11342,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,06f656ca-d635-4256-9b67-af7ef37fb533,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars _ _ _ _ the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,dispute,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
11343,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,06f656ca-d635-4256-9b67-af7ef37fb533,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars _ _ _ _ the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,dispute,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
11344,Pablo Picasso,761ecc96-7a96-4f13-9139-26198e7bbd8c,089f65a6-340c-4f6e-a1ac-002f0992c3c4,"His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him numerous times a day, judging his son’s drawings.","His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him _ _ _ _ _ _ _ _ _ _ , judging his son’s drawings.",numerous times a day,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Bad
11345,Pablo Picasso,761ecc96-7a96-4f13-9139-26198e7bbd8c,089f65a6-340c-4f6e-a1ac-002f0992c3c4,"His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him numerous times a day, judging his son’s drawings.","His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him _ _ _ _ _ _ _ _ _ _ , judging his son’s drawings.",numerous times a day,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11346,Pablo Picasso,761ecc96-7a96-4f13-9139-26198e7bbd8c,089f65a6-340c-4f6e-a1ac-002f0992c3c4,"His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him numerous times a day, judging his son’s drawings.","His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him _ _ _ _ _ _ _ _ _ _ , judging his son’s drawings.",numerous times a day,83d4765e-f7e6-4618-89d4-aadaad48a65c,Bad
11347,Pablo Picasso,761ecc96-7a96-4f13-9139-26198e7bbd8c,089f65a6-340c-4f6e-a1ac-002f0992c3c4,"His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him numerous times a day, judging his son’s drawings.","His father rented him a small room close to home so Picasso could work alone, yet Ruiz checked up on him _ _ _ _ _ _ _ _ _ _ , judging his son’s drawings.",numerous times a day,d9e8c076-cbd2-482d-8ff7-f1303f754110,Bad
11348,Judaism,55382d32-45be-4920-8c07-444e39e58f67,40729d31-366e-4c66-9771-1c100ec5e56f,"In general, Orthodox and Conservative congregations adhere most closely to tradition, and Reform and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.","In general, Orthodox and Conservative congregations adhere most closely to tradition, and _ _ _  and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.",Reform,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11349,Judaism,55382d32-45be-4920-8c07-444e39e58f67,40729d31-366e-4c66-9771-1c100ec5e56f,"In general, Orthodox and Conservative congregations adhere most closely to tradition, and Reform and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.","In general, Orthodox and Conservative congregations adhere most closely to tradition, and _ _ _  and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.",Reform,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Okay
11350,Judaism,55382d32-45be-4920-8c07-444e39e58f67,40729d31-366e-4c66-9771-1c100ec5e56f,"In general, Orthodox and Conservative congregations adhere most closely to tradition, and Reform and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.","In general, Orthodox and Conservative congregations adhere most closely to tradition, and _ _ _  and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.",Reform,d1fe660b-0157-4595-9b1b-8c05f64f458e,Good
11351,Judaism,55382d32-45be-4920-8c07-444e39e58f67,40729d31-366e-4c66-9771-1c100ec5e56f,"In general, Orthodox and Conservative congregations adhere most closely to tradition, and Reform and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.","In general, Orthodox and Conservative congregations adhere most closely to tradition, and _ _ _  and Reconstructionist synagogues are more likely to incorporate translations and contemporary writings in their services.",Reform,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
11352,Miguel de Cervantes,22ddd459-3798-408c-88b6-cb4bc1a0cc99,736cffb6-06d7-4d29-b608-318a4fa97f7a,He also wrote Dos Canciones à la Armada Invencible.,He also _ _ _ Dos Canciones à la Armada Invencible.,wrote,b1c6bfcb-0e06-4ec1-9e67-25d01781f3e0,Bad
11353,Miguel de Cervantes,22ddd459-3798-408c-88b6-cb4bc1a0cc99,736cffb6-06d7-4d29-b608-318a4fa97f7a,He also wrote Dos Canciones à la Armada Invencible.,He also _ _ _ Dos Canciones à la Armada Invencible.,wrote,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
11354,Miguel de Cervantes,22ddd459-3798-408c-88b6-cb4bc1a0cc99,736cffb6-06d7-4d29-b608-318a4fa97f7a,He also wrote Dos Canciones à la Armada Invencible.,He also _ _ _ Dos Canciones à la Armada Invencible.,wrote,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Bad
11355,Miguel de Cervantes,22ddd459-3798-408c-88b6-cb4bc1a0cc99,736cffb6-06d7-4d29-b608-318a4fa97f7a,He also wrote Dos Canciones à la Armada Invencible.,He also _ _ _ Dos Canciones à la Armada Invencible.,wrote,3363f505-907e-4232-96aa-d83768343344,Bad
11357,Socrates,ceb23006-8389-4dcd-a917-154cfc3d92b4,bf870d35-8777-4f33-974f-6399dc8b887a,One of the best known sayings of Socrates is ' I only know that I know nothing '.,One of the best known sayings of Socrates is ' _ only know that I know nothing '.,I,3363f505-907e-4232-96aa-d83768343344,Bad
11358,Socrates,ceb23006-8389-4dcd-a917-154cfc3d92b4,bf870d35-8777-4f33-974f-6399dc8b887a,One of the best known sayings of Socrates is ' I only know that I know nothing '.,One of the best known sayings of Socrates is ' _ only know that I know nothing '.,I,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11359,Socrates,ceb23006-8389-4dcd-a917-154cfc3d92b4,bf870d35-8777-4f33-974f-6399dc8b887a,One of the best known sayings of Socrates is ' I only know that I know nothing '.,One of the best known sayings of Socrates is ' _ only know that I know nothing '.,I,2969d253-dd0d-4c41-96d9-c65f29f6f515,Good
11360,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,35674cc3-abcf-4e83-adaa-90b6f7b8eff8,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, _ _ _ _  after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .",the year,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
11361,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,35674cc3-abcf-4e83-adaa-90b6f7b8eff8,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, _ _ _ _  after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .",the year,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Bad
11362,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,35674cc3-abcf-4e83-adaa-90b6f7b8eff8,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, _ _ _ _  after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .",the year,3363f505-907e-4232-96aa-d83768343344,Bad
11363,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,35674cc3-abcf-4e83-adaa-90b6f7b8eff8,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, _ _ _ _  after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .",the year,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Bad
11364,Bhagavad Gita,c682a3d9-9033-471c-9eb6-ac512db3e3f9,68e2da25-220d-4265-a1de-e99c205a8df9,"He is a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate.",He is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .,"a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate",cbb295ae-6c83-4e02-b09f-7ee4184193fd,Good
11365,Bhagavad Gita,c682a3d9-9033-471c-9eb6-ac512db3e3f9,68e2da25-220d-4265-a1de-e99c205a8df9,"He is a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate.",He is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .,"a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate",a90fa432-4f71-46b1-a9a1-c5070c7ab719,Bad
11366,Bhagavad Gita,c682a3d9-9033-471c-9eb6-ac512db3e3f9,68e2da25-220d-4265-a1de-e99c205a8df9,"He is a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate.",He is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .,"a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate",d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
11367,Bhagavad Gita,c682a3d9-9033-471c-9eb6-ac512db3e3f9,68e2da25-220d-4265-a1de-e99c205a8df9,"He is a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate.",He is _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .,"a warrior, a man of action, for whom the path of action, Karma Yoga, is more appropriate",d9e8c076-cbd2-482d-8ff7-f1303f754110,Bad
